,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac
1395,heptanol,0058hep,0.0025,0.6,0.000525,-0.04504000000000019,-129.57328,1050,1-heptanol,H16C7O1,[g],0,2,2,1,-7.84,abs,11.321,1.4249,0.37,0.48,38.5,0.0,0.0,0.2304,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-6.801377599999995,-0.29494265394622704,0.8675226530612239
1396,water,0058hep,0.0025,0.6,0.000525,-0.15097000000000094,-129.67921,2147,1-heptanol,H16C7O1,[a],0,2,2,1,-4.24,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-0.758631799999979,-0.032898169991326054,0.17892259433961769
1397,heptane,0058hep,0.0025,0.6,0.000525,0.07478000000000407,-129.45346,993,1-heptanol,H16C7O1,[g],0,2,2,1,-5.6,abs,1.9113,1.3878,0.0,0.0,28.28,0.0,0.0,0.0,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.324426800000094,-0.3176247528187378,1.307933357142874
1398,butylacetate,0058hep,0.0025,0.6,0.000525,0.006320000000016535,-129.52192,250,1-heptanol,H16C7O1,[g],0,2,2,1,-7.14,abs,4.9941,1.3941,0.0,0.45,35.81,0.0,0.0,0.2025,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.285739200000381,-0.31594705984390203,1.0204116526611178
1399,chloroform,0058hep,0.0025,0.6,0.000525,0.010230000000007067,-129.51801,423,1-heptanol,H16C7O1,[g],0,2,2,1,-7.53,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.765903800000163,-0.3367694622723401,1.031328525896436
1400,iodobenzene,0058hep,0.0025,0.6,0.000525,0.012630000000001473,-129.51561,1348,1-heptanol,H16C7O1,[g],0,2,2,1,-6.53,abs,4.547,1.62,0.0,0.12,55.72,0.734449,0.0,0.0144,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-6.821247800000034,-0.2958043278404178,1.044601500765702
1401,ethylbenzene,0058hep,0.0025,0.6,0.000525,0.056730000000015934,-129.47151,942,1-heptanol,H16C7O1,[g],0,2,2,1,-6.7,abs,2.4339,1.4959,0.0,0.15,41.38,0.5625,0.0,0.0225,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-8.008193800000367,-0.3472764006938581,1.195252805970204
1402,diethylether,0058hep,0.0025,0.6,0.000525,0.017380000000002838,-129.51086,784,1-heptanol,H16C7O1,[g],0,2,2,1,-7.51,abs,4.24,1.3526,0.0,0.41,23.96,0.0,0.0,0.1681,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.9107828000000655,-0.34305215958369756,1.0533665512649888
1403,octanol,0058hep,0.0025,0.6,0.000525,-0.0368699999999933,-129.56511,1623,1-heptanol,H16C7O1,[g],0,2,2,1,-7.75,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-6.899777800000154,-0.29920979184736146,0.8902939096774393
1404,dibromoethane,0058hep,0.0025,0.6,0.000525,0.007170000000002119,-129.52107,709,1-heptanol,H16C7O1,[g],0,2,2,1,-6.64,abs,4.9313,1.5387,0.1,0.17,56.93,0.0,0.25,0.0289,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-6.805340200000049,-0.29511449262792927,1.0249006325301278
1405,ethylacetate,0058hep,0.0025,0.6,0.000525,-0.005599999999986949,-129.53384,919,1-heptanol,H16C7O1,[g],0,2,2,1,-7.56,abs,5.9867,1.3723,0.0,0.45,33.67,0.0,0.0,0.2025,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.430864000000301,-0.3222404163053036,0.9829185185185584
1406,toluene,0058hep,0.0025,0.6,0.000525,0.05857000000000312,-129.46967,2006,1-heptanol,H16C7O1,[g],0,2,2,1,-6.75,abs,2.3741,1.4961,0.0,0.14,40.2,0.734449,0.0,0.0196,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-8.100624200000071,-0.3512846574154411,1.2000924740740846
1407,benzene,0058hep,0.0025,0.6,0.000525,0.061880000000002156,-129.46636,79,1-heptanol,H16C7O1,[g],0,2,2,1,-6.85,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-8.27695280000005,-0.3589311708586318,1.2083142773722702
1408,cyclohexane,0058hep,0.0025,0.6,0.000525,0.07084000000000401,-129.4574,545,1-heptanol,H16C7O1,[g],0,2,2,1,-6.02,abs,2.0165,1.4266,0.0,0.0,35.48,0.0,0.0,0.0,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.653570400000092,-0.3318981092801428,1.2713572093023409
1409,xylene,0058hep,0.0025,0.6,0.000525,0.05814000000000874,-129.4701,2495,1-heptanol,H16C7O1,[g],0,2,2,1,-6.74,abs,2.3879,1.4995,0.0,0.16,41.38,0.5625,0.0,0.0256,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-8.080708400000201,-0.3504210060711276,1.1989181602374186
1410,carbontet,0058hep,0.0025,0.6,0.000525,0.06326000000001386,-129.46498,306,1-heptanol,H16C7O1,[g],0,2,2,1,-6.49,abs,2.228,1.4601,0.0,0.0,38.04,0.0,0.64,0.0,184.583,28.065,115.633,26.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012,9.061,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,-7.94877560000032,-0.3446997224631535,1.2247728197226995
1411,octanol-water,test5001,0.0025,0.6,0.000525,-0.0561919999999958,-98.995494,2657,2-fluoroanisole,H7C7O1F1,[h],0,9,1,0,-2.92,rel,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,82.811,65.214,55.962,74.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.501,0.0,0.0,3.379,0.0,0.0,0.0,23.025,0.0,0.0,0.0,15.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.551,-1.6242124800000968,-0.07043419254120109,0.5562371506849647
1412,hexadecane,0012met,0.0025,0.6,0.000525,0.0942100000000039,-106.49432,1067,2-methylpentane,H14C6,[g],0,2,1,2,-3.48,abs,2.0402,1.4345,0.0,0.0,38.93,0.0,0.0,0.0,156.27,30.4,105.207,23.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.67,-5.65248260000009,-0.24512066782307415,1.6242766091954282
1413,water,0012met,0.0025,0.6,0.000525,0.049510000000012155,-106.53902,2103,2-methylpentane,H14C6,[a],0,2,1,2,2.52,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,156.27,30.4,105.207,23.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.67,1.3782993999997197,0.05977013876841804,0.5469442063490951
1414,water,n018,0.0025,0.6,0.000525,-0.25162699999999916,-34.702598,2365,methylperoxide,H4C1O2,[a],0,2,8,0,-5.28,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,52.003,10.744,25.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.141,9.898,0.0,0.152,0.0,0.0,23.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.888,0.5225186199999801,0.02265909019947876,-0.09896185984848106
1415,hexane,0221tri,0.0025,0.6,0.000525,0.049280000000010205,-144.53596,1316,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-6.78,abs,1.8819,1.3749,0.0,0.0,25.7495,0.0,0.0,0.0,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-7.916396800000236,-0.3432956114484057,1.1676101474926601
1416,dichloroethane,0221tri,0.0025,0.6,0.000525,-0.15557000000001153,-144.74081,762,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-9.59,abs,10.125,1.4448,0.1,0.11,45.86,0.0,0.25,0.0121,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-6.002555799999734,-0.26030163920207,0.6259182273200974
1417,water,0221tri,0.0025,0.6,0.000525,-0.325080000000014,-144.91032,2289,triethylphosphate,H15C6O4P1,[a],0,11,1,0,-7.8,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-0.30365519999967727,-0.013168048568936552,0.038930153846112474
1418,heptane,0221tri,0.0025,0.6,0.000525,0.04702000000000339,-144.53822,1030,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-6.67,abs,1.9113,1.3878,0.0,0.0,28.28,0.0,0.0,0.0,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-7.754281200000078,-0.33626544666088803,1.1625608995502366
1419,chloroform,0221tri,0.0025,0.6,0.000525,-0.07325000000000159,-144.65849,479,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-10.9,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-9.210854999999963,-0.3994299653078909,0.845032568807336
1420,octanol,0221tri,0.0025,0.6,0.000525,-0.1535299999999893,-144.73877,1733,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-8.88,abs,9.8629,1.4295,0.37,0.48,39.01,0.0,0.0,0.2304,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-5.339598200000248,-0.2315523937554314,0.6013061036036315
1421,benzene,0221tri,0.0025,0.6,0.000525,0.02230000000000132,-144.56294,118,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-8.58,abs,2.2706,1.5011,0.0,0.14,40.62,1.0,0.0,0.0196,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-9.094238000000031,-0.39437285342584694,1.0599344988345025
1422,cyclohexane,0221tri,0.0025,0.6,0.000525,0.0392400000000066,-144.546,597,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-7.6,abs,2.0165,1.4266,0.0,0.0,35.48,0.0,0.0,0.0,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-8.504874400000151,-0.3688150216825738,1.1190624210526516
1423,carbontet,0221tri,0.0025,0.6,0.000525,0.024979999999999336,-144.56026,352,triethylphosphate,H15C6O4P1,[g],0,11,1,0,-7.51,abs,2.228,1.4601,0.0,0.0,38.04,0.0,0.64,0.0,179.39,41.555,120.898,25.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.609,0.0,35.105,0.0,0.0,0.0,0.0,0.0,272.981,-8.086038799999985,-0.35065215958369406,1.0767029027962696
1424,hexadecane,0099but,0.0025,0.6,0.000525,0.05132999999999299,-112.50538,1146,butylacetate,H12C6O2,[g],0,2,6,0,-4.61,abs,2.0402,1.4345,0.0,0.0,38.93,0.0,0.0,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.793669799999838,-0.2512432697311292,1.256761344902351
1425,chlorohexane,0099but,0.0025,0.6,0.000525,-0.02813000000000443,-112.58484,521,butylacetate,H12C6O2,[g],0,2,6,0,-5.37,abs,5.9491,1.4199,0.0,0.1,37.03,0.0,0.020449,0.01,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-4.721322199999898,-0.20474077189938847,0.8792033891992361
1426,decane,0099but,0.0025,0.6,0.000525,0.053640000000001464,-112.50307,676,butylacetate,H12C6O2,[g],0,2,6,0,-4.66,abs,1.9846,1.4102,0.0,0.0,33.64,0.0,0.0,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.8969384000000336,-0.2557215264527335,1.265437424892711
1427,chlorobenzene,0099but,0.0025,0.6,0.000525,-0.025280000000009295,-112.58199,389,butylacetate,H12C6O2,[g],0,2,6,0,-5.74,abs,5.6968,1.5241,0.0,0.07,47.48,0.734449,0.020449,0.0049,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.157043199999785,-0.2236358716391928,0.8984395818814956
1428,decalin,0099but,0.0025,0.6,0.000525,0.045249999999995794,-112.51146,637,butylacetate,H12C6O2,[g],0,2,6,0,-4.71,abs,2.196,1.4528,0.0,0.0,43.82,0.0,0.0,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.753464999999903,-0.24949978317432364,1.22154246284499
1429,octane,0099but,0.0025,0.6,0.000525,0.055520000000001346,-112.50119,1564,butylacetate,H12C6O2,[g],0,2,6,0,-4.8,abs,1.9406,1.3974,0.0,0.0,30.4273,0.0,0.0,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.080291200000031,-0.26367264527320167,1.2667273333333398
1430,water,0099but,0.0025,0.6,0.000525,-0.16637000000000057,-112.72308,2186,butylacetate,H12C6O2,[a],0,2,6,0,-2.55,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,1.286492200000013,0.05578890719861289,-0.5045067450980444
1431,butylacetate,0099but,0.0025,0.6,0.000525,-0.016519999999999868,-112.57323,252,butylacetate,H12C6O2,[g],0,2,6,0,-5.52,abs,4.9941,1.3941,0.0,0.45,35.81,0.0,0.0,0.2025,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.139048800000003,-0.2228555420641805,0.930987101449276
1432,chloroform,0099but,0.0025,0.6,0.000525,-0.012510000000006016,-112.56922,443,butylacetate,H12C6O2,[g],0,2,6,0,-6.71,abs,4.7113,1.4459,0.15,0.02,38.39,0.0,0.5625,0.0004,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.421519399999862,-0.27847005203815534,0.9570073621460301
1433,ethylbenzene,0099but,0.0025,0.6,0.000525,0.03689999999998861,-112.51981,954,butylacetate,H12C6O2,[g],0,2,6,0,-5.48,abs,2.4339,1.4959,0.0,0.15,41.38,0.5625,0.0,0.0225,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.330913999999738,-0.2745409366868924,1.155276277372215
1434,fluoroctane,0099but,0.0025,0.6,0.000525,0.0011099999999970578,-112.5556,974,butylacetate,H12C6O2,[g],0,2,6,0,-5.22,abs,3.89,1.3935,0.0,0.1,33.92,0.0,0.012321,0.01,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-5.245596599999932,-0.22747600173460245,1.0049035632183778
1435,tbutylbenzene,0099but,0.0025,0.6,0.000525,0.039909999999991896,-112.5168,1958,butylacetate,H12C6O2,[g],0,2,6,0,-5.25,abs,2.3447,1.4927,0.0,0.16,39.78,0.36,0.0,0.0256,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.170324599999813,-0.2675769557675548,1.1752999238094883
1436,tetrachloroethene,0099but,0.0025,0.6,0.000525,0.042619999999999436,-112.51409,1969,butylacetate,H12C6O2,[g],0,2,6,0,-5.35,abs,2.268,1.5053,0.0,0.0,45.19,0.0,0.444889,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.332817199999987,-0.274623469210754,1.1837041495327079
1437,toluene,0099but,0.0025,0.6,0.000525,0.03889999999999816,-112.51781,2024,butylacetate,H12C6O2,[g],0,2,6,0,-5.57,abs,2.3741,1.4961,0.0,0.14,40.2,0.734449,0.0,0.0196,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.467033999999957,-0.2804437987857744,1.1610473967683945
1438,xylene,0099but,0.0025,0.6,0.000525,0.03843999999999426,-112.51827,2513,butylacetate,H12C6O2,[g],0,2,6,0,-5.4,abs,2.3879,1.4995,0.0,0.16,41.38,0.5625,0.0,0.0256,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.2864263999998675,-0.2726117259323447,1.1641530370370123
1439,carbontet,0099but,0.0025,0.6,0.000525,0.044060000000001764,-112.51265,326,butylacetate,H12C6O2,[g],0,2,6,0,-5.59,abs,2.228,1.4601,0.0,0.0,38.04,0.0,0.64,0.0,142.384,35.988,95.928,26.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.112,0.0,0.0,17.986,7.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.484,-6.60602360000004,-0.28647110147441635,1.181757352415034
1440,dimethylsulfoxide,i018,0.0025,0.6,0.000525,,,2812,aniline,H8C6N1,[k],1,13,3,0,-79.8,abs,46.826,1.417,0.0,0.88,61.78,0.0,0.0,0.7744,102.471,59.154,42.363,79.477,0.0,2.851,27.746,0.0,2.376,3.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.476,,,
1441,water,i018,0.0025,0.6,0.000525,,,2999,aniline,H8C6N1,[i],1,13,3,0,-72.4,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,102.471,59.154,42.363,79.477,0.0,2.851,27.746,0.0,2.376,3.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.476,,,
